"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"COL","EMPINDUS","AGR","THND_PER","A","2011",3634.304,
"COL","EMPINDUS","AGR","THND_PER","A","2012",3622.425,
"COL","EMPINDUS","AGR","THND_PER","A","2013",3549.319,
"COL","EMPINDUS","AGR","THND_PER","A","2014",3495.36,"B"
"COL","EMPINDUS","AGR","THND_PER","A","2015",3404.254,
"COL","EMPINDUS","AGR","THND_PER","A","2016",3434.436,
"COL","EMPINDUS","AGR","THND_PER","A","2017",3595.628,
"COL","EMPINDUS","AGR","THND_PER","A","2018",3632.581,
"COL","EMPINDUS","AGR","THND_PER","A","2019",3456.303,
"COL","EMPINDUS","AGR","THND_PER","A","2020",3276.716,
"EU27_2020","EMPINDUS","AGR","THND_PER","A","2000",16050.3,
"EU27_2020","EMPINDUS","AGR","THND_PER","A","2001",15718.1,
"EU27_2020","EMPINDUS","AGR","THND_PER","A","2002",14462.6,
"EU27_2020","EMPINDUS","AGR","THND_PER","A","2003",14019.3,
"EU27_2020","EMPINDUS","AGR","THND_PER","A","2004",12960.9,"B"
"EU27_2020","EMPINDUS","AGR","THND_PER","A","2005",12847.83,
"EU27_2020","EMPINDUS","AGR","THND_PER","A","2006",12531.4,
"EU27_2020","EMPINDUS","AGR","THND_PER","A","2007",12207.53,"B"
"EU27_2020","EMPINDUS","AGR","THND_PER","A","2008",11233.67,
"EU27_2020","EMPINDUS","AGR","THND_PER","A","2009",11044.1,
"EU27_2020","EMPINDUS","AGR","THND_PER","A","2010",10856.88,
"EU27_2020","EMPINDUS","AGR","THND_PER","A","2011",10438.92,
"EU27_2020","EMPINDUS","AGR","THND_PER","A","2012",10357,
"EU27_2020","EMPINDUS","AGR","THND_PER","A","2013",10054.22,
"EU27_2020","EMPINDUS","AGR","THND_PER","A","2014",9879,
"EU27_2020","EMPINDUS","AGR","THND_PER","A","2015",9572.25,
"EU27_2020","EMPINDUS","AGR","THND_PER","A","2016",9191.5,
"EU27_2020","EMPINDUS","AGR","THND_PER","A","2017",9097.625,
"EU27_2020","EMPINDUS","AGR","THND_PER","A","2018",8863.35,
"EU27_2020","EMPINDUS","AGR","THND_PER","A","2019",8652.525,
"EU27_2020","EMPINDUS","AGR","THND_PER","A","2020",8494.3,
"RUS","EMPINDUS","AGR","THND_PER","A","1999",9446.784,
"RUS","EMPINDUS","AGR","THND_PER","A","2000",9430.257,
"RUS","EMPINDUS","AGR","THND_PER","A","2001",7844,
"RUS","EMPINDUS","AGR","THND_PER","A","2002",7556.321,
"RUS","EMPINDUS","AGR","THND_PER","A","2003",7165.167,
"RUS","EMPINDUS","AGR","THND_PER","A","2004",6731.186,
"RUS","EMPINDUS","AGR","THND_PER","A","2005",6929.655,
"RUS","EMPINDUS","AGR","THND_PER","A","2006",6830.859,
"RUS","EMPINDUS","AGR","THND_PER","A","2007",6267.982,
"RUS","EMPINDUS","AGR","THND_PER","A","2008",6058.388,
"RUS","EMPINDUS","AGR","THND_PER","A","2009",5738.967,
"RUS","EMPINDUS","AGR","THND_PER","A","2010",5417.958,
"RUS","EMPINDUS","AGR","THND_PER","A","2011",5446.201,
"RUS","EMPINDUS","AGR","THND_PER","A","2012",5241.508,
"RUS","EMPINDUS","AGR","THND_PER","A","2013",4991.88,
"RUS","EMPINDUS","AGR","THND_PER","A","2014",4810.593,
"RUS","EMPINDUS","AGR","THND_PER","A","2015",4852.766,
"RUS","EMPINDUS","AGR","THND_PER","A","2016",4863.16,
"RUS","EMPINDUS","AGR","THND_PER","A","2017",4268.046,
"RUS","EMPINDUS","AGR","THND_PER","A","2018",4266.767,
"RUS","EMPINDUS","AGR","THND_PER","A","2019",4196.055,
"RUS","EMPINDUS","AGR","THND_PER","A","2020",4255.886,
"CRI","EMPINDUS","AGR","THND_PER","A","2011",198.6407,
"CRI","EMPINDUS","AGR","THND_PER","A","2012",203.907,
"CRI","EMPINDUS","AGR","THND_PER","A","2013",200.1514,
"CRI","EMPINDUS","AGR","THND_PER","A","2014",230.1559,
"CRI","EMPINDUS","AGR","THND_PER","A","2015",252.9603,
"CRI","EMPINDUS","AGR","THND_PER","A","2016",243.0711,
"CRI","EMPINDUS","AGR","THND_PER","A","2017",256.5317,
"CRI","EMPINDUS","AGR","THND_PER","A","2018",261.2734,
"CRI","EMPINDUS","AGR","THND_PER","A","2019",259.4162,
"CRI","EMPINDUS","AGR","THND_PER","A","2020",247.146,
